MERCHANT_CATEGORIZED_AT,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,PURCHASED_AT,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,USER_ID,Transaction_ID
,VEEW OIL 2,,700,2022-05-31 06:48:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_0o6zmhgn
,SUPREME WINES AND SPIRITS,,200,2022-06-04 14:07:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_2fc46sxa
,RUJO WINES AND SPIRIT,,220,2022-03-19 11:24:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_5r72pzek
,GOOGLE PLAYSTORE  GOOGLE PLAY PURCHASE,,80,2022-04-04 13:52:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_j5pe073j
,SUPREME WINES AND SPIRITS,,110,2022-05-22 16:54:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_2phykwqi
,SKYDRINK WINES AND SPIRITS VIA COOP BANK,,200,2022-04-16 18:02:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_sce68ai4
,BRICYS DAIRIES 1,,360,2022-03-28 17:14:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_krzt91cq
,CO-OPERATIVE BANK COLLECTION ACCOUNT,,50,2022-05-25 10:07:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_5sozgfuj
,SKYDRINK WINES AND SPIRITS VIA COOP BANK,,200,2022-03-25 11:20:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_3384nes9
,CLEAN SHELF SUPERMARKETS-ONGATA RONGAI,,727,2022-06-01 17:04:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_0my928t4
,RUJO WINES AND SPIRIT,,220,2022-04-10 06:09:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_3ksynj63
,SKYDRINK WINES AND SPIRITS VIA COOP BANK,,200,2022-03-28 15:05:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_wosgm172
,VEEW OIL 2,,1300,2022-05-25 05:37:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_965e910m
,SKYDRINK WINES AND SPIRITS VIA COOP BANK,,550,2022-05-15 08:08:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_025nib1o
,SKYDRINK WINES AND SPIRITS VIA COOP BANK,,200,2022-04-14 14:24:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_l888t9qz
,CO-OPERATIVE BANK COLLECTION ACCOUNT,,25,2022-05-08 09:12:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_vvzxcrn5
,CLEAN SHELF SUPERMARKETS-ONGATA RONGAI,,1265,2022-04-03 11:17:00+00,False,,Male,1,60000,ID_BMPPYJ2U,ID_jx2nkmfd
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-12-03 06:34:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6nxxsofu
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-11-15 16:14:00+00,False,,Female,4,36000,ID_90M21S6P,ID_rzibgii8
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-16 06:57:00+00,False,,Female,4,36000,ID_90M21S6P,ID_8a8wvbvq
,SAFARICOM LIMITED,,10,2022-01-23 08:20:00+00,False,,Female,4,36000,ID_90M21S6P,ID_iyyhi0qa
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-11 06:11:00+00,False,,Female,4,36000,ID_90M21S6P,ID_atu90e6n
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-04 19:50:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7e6gbbrd
,WILFRED KIPCHUMBA BIRGEN,,590,2021-07-20 12:51:00+00,False,,Female,4,36000,ID_90M21S6P,ID_lp366odj
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-05-31 06:04:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0i199dtr
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-29 02:50:00+00,False,,Female,4,36000,ID_90M21S6P,ID_xuoh8w06
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-07 05:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_da7mhpms
,M-CHANGA  KENYA,,300,2020-07-29 18:20:00+00,False,,Female,4,36000,ID_90M21S6P,ID_n3v5qvl7
,JC VINEYARD BEAUTY SHOP,,100,2022-01-26 15:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_fbrkjqkn
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-07-07 14:46:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4d94dt2x
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-01-21 05:55:00+00,False,,Female,4,36000,ID_90M21S6P,ID_zdmlwuni
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-07-06 05:23:00+00,False,,Female,4,36000,ID_90M21S6P,ID_i4raekp6
,SAMIS BEUTY SPA,,200,2021-05-31 17:52:00+00,False,,Female,4,36000,ID_90M21S6P,ID_mv8azyro
,BEAUTY BEAT SALON,,500,2021-05-18 16:24:00+00,False,,Female,4,36000,ID_90M21S6P,ID_bugcrr1c
,RESTAURANT SUBTERRAN,,1100,2021-10-29 19:26:00+00,False,,Female,4,36000,ID_90M21S6P,ID_fbaxioz0
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-18 02:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qq84uxm6
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-02 05:01:00+00,False,,Female,4,36000,ID_90M21S6P,ID_1mxoss8o
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-05 10:50:00+00,False,,Female,4,36000,ID_90M21S6P,ID_66exv6ah
,NAIVAS WEST END PLAZA,,237,2022-04-26 05:16:00+00,False,,Female,4,36000,ID_90M21S6P,ID_v771804i
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-14 04:53:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vcscuokp
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-19 20:32:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6ey5m90y
,KESWICK BOOKS  GIFTS LTD,,1600,2021-10-21 11:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qy42wfwk
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-21 10:46:00+00,False,,Female,4,36000,ID_90M21S6P,ID_xi9smqzm
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-28 11:10:00+00,False,,Female,4,36000,ID_90M21S6P,ID_dux0h5zs
,HEART TO HEART FOUNDATION  MIKISA SCHOOL,,100,2020-03-10 16:42:00+00,False,,Female,4,36000,ID_90M21S6P,ID_p0pqdz22
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-09 06:07:00+00,False,,Female,4,36000,ID_90M21S6P,ID_aalkvx6c
,KARENGATA SDA CHURCH,,130,2022-01-15 09:42:00+00,False,,Female,4,36000,ID_90M21S6P,ID_szvp7kr2
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-04 23:40:00+00,False,,Female,4,36000,ID_90M21S6P,ID_szn2hqo2
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-26 09:55:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6vaojw7q
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-12-20 17:49:00+00,False,,Female,4,36000,ID_90M21S6P,ID_1osw6ov0
,ROSE BOUTIQUE VIA FAMILY BANK,,250,2019-11-29 09:21:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4l9zmaka
,BEAUTY BEAT SALON,,300,2021-08-03 17:33:00+00,False,,Female,4,36000,ID_90M21S6P,ID_wkx4ac57
,JOSPHINE ATIENO ALUALA,,100,2021-08-30 11:13:00+00,False,,Female,4,36000,ID_90M21S6P,ID_sybll10c
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-22 17:31:00+00,False,,Female,4,36000,ID_90M21S6P,ID_sklkhiqa
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-03-14 05:26:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4439lpmh
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-11-13 06:09:00+00,False,,Female,4,36000,ID_90M21S6P,ID_hyanvvu5
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-22 20:16:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ud4cqjr1
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-22 06:16:00+00,False,,Female,4,36000,ID_90M21S6P,ID_8urvknmn
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-07-28 10:31:00+00,False,,Female,4,36000,ID_90M21S6P,ID_42osucib
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-02-10 09:01:00+00,False,,Female,4,36000,ID_90M21S6P,ID_n5v6ynn1
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-19 11:19:00+00,False,,Female,4,36000,ID_90M21S6P,ID_am6afetk
,CAROLINE AKOTH NYANDEGA,,70,2022-04-05 11:30:00+00,False,,Female,4,36000,ID_90M21S6P,ID_fqlkruh4
,SIXTY FOUR BAR,,1500,2019-08-30 11:53:00+00,False,,Female,4,36000,ID_90M21S6P,ID_59dkj15u
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-05 17:32:00+00,False,,Female,4,36000,ID_90M21S6P,ID_alaqtnkl
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-11-03 06:39:00+00,False,,Female,4,36000,ID_90M21S6P,ID_l8xer4sy
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-07 11:23:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vh9h6bvy
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-28 05:10:00+00,False,,Female,4,36000,ID_90M21S6P,ID_1gmn1fn3
,NAIVAS NAIROBI CBD EPRESS,,345,2022-01-13 15:28:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ospywy31
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-10 05:06:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6zix4xpb
,BAYES COLLECTIONS PAYBILL,,200,2020-10-30 15:41:00+00,False,,Female,4,36000,ID_90M21S6P,ID_kf3o5np7
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-10 20:33:00+00,False,,Female,4,36000,ID_90M21S6P,ID_kusbnhvt
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-04-07 10:30:00+00,False,,Female,4,36000,ID_90M21S6P,ID_p6iabez3
,SAFARICOM OFFERS  TUNUKIWA,,10,2021-01-14 05:57:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0i8h0aql
,NAIVAS LAVINGTON,,3044,2021-05-08 11:45:00+00,False,,Female,4,36000,ID_90M21S6P,ID_tddy6cfk
,NIFTYEAST36,,10000,2020-06-11 18:26:00+00,False,,Female,4,36000,ID_90M21S6P,ID_jhp7l094
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-20 05:16:00+00,False,,Female,4,36000,ID_90M21S6P,ID_a59i9nn2
,SAFARICOM OFFERS  TUNUKIWA,,30,2019-10-10 21:48:00+00,False,,Female,4,36000,ID_90M21S6P,ID_b9kv7l0k
,EQUITY PAYBILL ACCOUNT,,1000,2021-08-27 02:33:00+00,False,,Female,4,36000,ID_90M21S6P,ID_upezqgk7
,JAMBO JET,,6800,2020-12-25 13:53:00+00,False,,Female,4,36000,ID_90M21S6P,ID_lwztaiq3
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-01-29 10:41:00+00,False,,Female,4,36000,ID_90M21S6P,ID_za6ed01m
,JOSPHINE ATIENO ALUALA,,200,2021-10-01 11:50:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4p3g2es2
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-01-20 18:51:00+00,False,,Female,4,36000,ID_90M21S6P,ID_s9x1gu1l
,SAFARICOM OFFERS  TUNUKIWA,,50,2021-11-06 09:41:00+00,False,,Female,4,36000,ID_90M21S6P,ID_prpz0kqi
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-17 16:49:00+00,False,,Female,4,36000,ID_90M21S6P,ID_e18ovcsz
,BRITAM ASSET MANAGERS LIMITED,,500,2021-08-27 08:26:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vmsy2gmy
,FREDRICK DAVID,,130,2021-11-23 11:26:00+00,False,,Female,4,36000,ID_90M21S6P,ID_9ui60tn7
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-22 21:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_hyexb7cc
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-10-29 06:01:00+00,False,,Female,4,36000,ID_90M21S6P,ID_3i8d3izc
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-24 06:37:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vi8xzu6w
,SAMIS BEUTY SPA,,200,2021-04-04 11:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_8sxsf7tw
,CRUSTY CRAB,,200,2021-03-30 16:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4dm4qoyq
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-12-16 15:04:00+00,False,,Female,4,36000,ID_90M21S6P,ID_k1mtz3j5
,SAFARICOM OFFERS  TUNUKIWA,,30,2020-01-13 15:42:00+00,False,,Female,4,36000,ID_90M21S6P,ID_m4bi6egx
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-07-16 11:54:00+00,False,,Female,4,36000,ID_90M21S6P,ID_uqbmqli7
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-01 16:29:00+00,False,,Female,4,36000,ID_90M21S6P,ID_yqb0meeh
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-03 16:13:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0mgaz9u7
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-11-01 05:30:00+00,False,,Female,4,36000,ID_90M21S6P,ID_x8757qs5
,TINTOLER ODWADU CAFE,,100,2021-12-21 11:07:00+00,False,,Female,4,36000,ID_90M21S6P,ID_s10ykzf8
,MARY WAMBUI,,50,2022-01-30 16:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_aiehet77
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-24 20:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_gupihksh
,NAIROBI COSMOPOLITAN CONFERENCE LIMITED  TITHE,,2500,2019-10-10 05:19:00+00,False,,Female,4,36000,ID_90M21S6P,ID_zmcdapgi
,M-CHANGA,,200,2019-11-28 13:00:00+00,False,,Female,4,36000,ID_90M21S6P,ID_lxj9dsrx
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-02 14:48:00+00,False,,Female,4,36000,ID_90M21S6P,ID_92v5j94p
,CARRERFOUR MEGA,,2111,2021-07-16 12:55:00+00,False,,Female,4,36000,ID_90M21S6P,ID_gxg0ed3w
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-03-10 05:07:00+00,False,,Female,4,36000,ID_90M21S6P,ID_uxe6rjwi
,BEAUTY BEAT SALON,,600,2020-11-06 17:04:00+00,False,,Female,4,36000,ID_90M21S6P,ID_jcz9gol9
,NAIVAS WEST END PLAZA,,84,2022-04-13 12:34:00+00,False,,Female,4,36000,ID_90M21S6P,ID_g0aj02mc
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-04 12:52:00+00,False,,Female,4,36000,ID_90M21S6P,ID_p3wxvyys
,PAMELA AKUMU OCHIEG,,120,2021-07-29 11:53:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0t4ukyc6
,M-CHANGA  KENYA,,200,2021-10-16 09:08:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0s21i91f
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-25 05:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qfvilh4s
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-11-25 17:28:00+00,False,,Female,4,36000,ID_90M21S6P,ID_t0n3kfh3
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-26 19:41:00+00,False,,Female,4,36000,ID_90M21S6P,ID_pvxf3fer
,JOWAKEN ACCESSORIES 2,,800,2022-03-15 16:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_r2m39bcf
,BELLEVUE MY SHOP,,100,2021-10-17 10:38:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qritlpvj
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-04 20:09:00+00,False,,Female,4,36000,ID_90M21S6P,ID_uhroq94o
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-07-21 09:20:00+00,False,,Female,4,36000,ID_90M21S6P,ID_zfcj2psq
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-21 08:36:00+00,False,,Female,4,36000,ID_90M21S6P,ID_9ecxvlrg
,SAFARICOM OFFERS  TUNUKIWA,,5,2020-10-09 20:31:00+00,False,,Female,4,36000,ID_90M21S6P,ID_gasd1vun
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-05-03 07:50:00+00,False,,Female,4,36000,ID_90M21S6P,ID_4b7zlfxa
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-31 06:44:00+00,False,,Female,4,36000,ID_90M21S6P,ID_1blvepy2
,NIFTYEAST36,,200,2020-06-20 10:29:00+00,False,,Female,4,36000,ID_90M21S6P,ID_q5wfehof
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-11-17 02:49:00+00,False,,Female,4,36000,ID_90M21S6P,ID_p8c9nw9z
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-28 09:54:00+00,False,,Female,4,36000,ID_90M21S6P,ID_h2z43cqv
,SAFARICOM OFFERS  TUNUKIWA,,10,2021-01-10 06:51:00+00,False,,Female,4,36000,ID_90M21S6P,ID_nnicq53b
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-24 06:04:00+00,False,,Female,4,36000,ID_90M21S6P,ID_k2a8xn2o
,PAMELA AKUMU OCHIEG,,100,2021-06-16 12:41:00+00,False,,Female,4,36000,ID_90M21S6P,ID_93xl5yjj
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-10-30 05:34:00+00,False,,Female,4,36000,ID_90M21S6P,ID_tyebkqjj
,OILIBYA BELLEVUE,,1000,2021-11-28 17:43:00+00,False,,Female,4,36000,ID_90M21S6P,ID_50hz00p8
,SAFARICOM OFFERS  TUNUKIWA,,30,2021-12-30 09:14:00+00,False,,Female,4,36000,ID_90M21S6P,ID_p9gxgsre
,M-CHANGA  NJERI,,250,2022-01-13 09:51:00+00,False,,Female,4,36000,ID_90M21S6P,ID_5aw0z5od
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-03-26 18:55:00+00,False,,Female,4,36000,ID_90M21S6P,ID_nkt0f0za
,JOSPHINE ATIENO ALUALA,,200,2021-11-12 11:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ry1dr9rz
,NAIVAS WEST END PLAZA,,25,2022-02-28 05:14:00+00,False,,Female,4,36000,ID_90M21S6P,ID_zqr6aeoq
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-07-21 05:33:00+00,False,,Female,4,36000,ID_90M21S6P,ID_8c4lgjx8
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-05 18:04:00+00,False,,Female,4,36000,ID_90M21S6P,ID_mu7wpp5b
,TINTOLER ODWADU CAFE,,200,2021-11-05 11:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_u960l9gz
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-07 05:20:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vnklol9t
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-10-31 20:57:00+00,False,,Female,4,36000,ID_90M21S6P,ID_bxag2cjg
,NAIROBI COSMOPOLITAN CONFERENCE LIMITED  TITHE,,200,2019-12-19 04:54:00+00,False,,Female,4,36000,ID_90M21S6P,ID_9pw6dc0l
,MAGDALENE WAMJIRU,,500,2021-08-06 14:44:00+00,False,,Female,4,36000,ID_90M21S6P,ID_tbrwzm7u
,DOMINOS KAREN - NBI,,2000,2020-06-13 16:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_tk9gaa95
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-12-02 17:26:00+00,False,,Female,4,36000,ID_90M21S6P,ID_50jq6qfp
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-12-15 05:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_k26pzpbd
,TINTOLER ODWADU CAFE,,150,2021-09-21 11:45:00+00,False,,Female,4,36000,ID_90M21S6P,ID_2c6ule84
,OILIBYA BELLEVUE,,500,2022-01-09 10:29:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vva5whzt
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-13 12:21:00+00,False,,Female,4,36000,ID_90M21S6P,ID_edw6aubk
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-17 10:17:00+00,False,,Female,4,36000,ID_90M21S6P,ID_t0j9ynle
,MAMBOGANI LTD - GELATO STREET,,600,2022-02-23 11:08:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vrbo8bem
,KUTRRH PUBLIC RESTAURANT,,100,2022-04-28 13:28:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6ciztqkl
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-17 21:52:00+00,False,,Female,4,36000,ID_90M21S6P,ID_1vkenqvd
,BTL  JABALI CHRISTIAN SCH,,500,2020-03-10 16:11:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ut6op4lb
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-05-30 14:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_fe0yl61c
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-04 05:39:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vir4aiof
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-03-24 19:47:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qyptsuos
,SAFARICOM OFFERS  TUNUKIWA,,20,2022-01-10 18:01:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ppqpganh
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-13 09:16:00+00,False,,Female,4,36000,ID_90M21S6P,ID_yg7mwmh5
,NAIROBI COSMOPOLITAN CONFERENCE LIMITED  TITHE,,5310,2019-09-10 14:09:00+00,False,,Female,4,36000,ID_90M21S6P,ID_z6t33n5k
,MICHAEL MUSEMBI,,150,2021-11-03 15:49:00+00,False,,Female,4,36000,ID_90M21S6P,ID_yu3vsjfq
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-03-23 17:33:00+00,False,,Female,4,36000,ID_90M21S6P,ID_9cnidd5l
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-30 05:02:00+00,False,,Female,4,36000,ID_90M21S6P,ID_l169150u
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-09 19:26:00+00,False,,Female,4,36000,ID_90M21S6P,ID_f6boe7gm
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-03-31 10:57:00+00,False,,Female,4,36000,ID_90M21S6P,ID_3d2pkirl
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-23 20:03:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ladlo7ks
,NIFTYEAST36,,200,2020-08-12 08:13:00+00,False,,Female,4,36000,ID_90M21S6P,ID_gga9foq5
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-05 19:54:00+00,False,,Female,4,36000,ID_90M21S6P,ID_aaakrzys
,BANDARI BEAUTY,,3000,2022-03-03 16:18:00+00,False,,Female,4,36000,ID_90M21S6P,ID_cbojv5k5
,JENNARA BY ANGIE,,2000,2022-04-12 16:55:00+00,False,,Female,4,36000,ID_90M21S6P,ID_0ssz29lx
,FLAVOR TOWN CAFE,,1590,2021-12-22 17:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6bzk0qpi
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-10-28 06:29:00+00,False,,Female,4,36000,ID_90M21S6P,ID_81uzyp68
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-05-05 12:08:00+00,False,,Female,4,36000,ID_90M21S6P,ID_zd0v82sa
,NAIVAS WEST END PLAZA,,193,2021-11-18 05:31:00+00,False,,Female,4,36000,ID_90M21S6P,ID_lhm6kl6p
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-11-03 05:17:00+00,False,,Female,4,36000,ID_90M21S6P,ID_slgqmv6d
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-07 10:08:00+00,False,,Female,4,36000,ID_90M21S6P,ID_men4e6ij
,CAROLINE AKOTH NYANDEGA,,70,2022-04-11 11:13:00+00,False,,Female,4,36000,ID_90M21S6P,ID_i7nlygpg
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-22 05:40:00+00,False,,Female,4,36000,ID_90M21S6P,ID_dzhy3s0h
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-03-15 10:52:00+00,False,,Female,4,36000,ID_90M21S6P,ID_u8oqqd3f
,SAFARICOM OFFERS  TUNUKIWA,,30,2022-01-07 02:12:00+00,False,,Female,4,36000,ID_90M21S6P,ID_3xjq0d15
,VIVATEX COMMUNICATIONS,,500,2021-11-16 16:22:00+00,False,,Female,4,36000,ID_90M21S6P,ID_vx3wsw6l
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-08-17 19:09:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qa1qg1ko
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-29 19:01:00+00,False,,Female,4,36000,ID_90M21S6P,ID_qrkz3a9c
,GSM RETAIL LIMITED - HOMEBOX MEGA,,1550,2021-07-16 12:26:00+00,False,,Female,4,36000,ID_90M21S6P,ID_b8ionlr5
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-02 19:30:00+00,False,,Female,4,36000,ID_90M21S6P,ID_ijho3b18
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-18 19:39:00+00,False,,Female,4,36000,ID_90M21S6P,ID_rldv5pd0
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-06-23 14:27:00+00,False,,Female,4,36000,ID_90M21S6P,ID_9ximneuf
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-17 07:57:00+00,False,,Female,4,36000,ID_90M21S6P,ID_7a5uhng8
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-04-23 05:04:00+00,False,,Female,4,36000,ID_90M21S6P,ID_1bnr555l
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-09-19 19:25:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6qnxryv9
,SAFARICOM OFFERS  TUNUKIWA,,20,2021-10-07 06:51:00+00,False,,Female,4,36000,ID_90M21S6P,ID_6m3qrajf
,FRIENDS OF KARURA COMMUNITY  LIMURU,,500,2022-04-15 13:28:00+00,False,,Female,4,36000,ID_90M21S6P,ID_s9knp5l9
,SAFARICOM OFFERS  TUNUKIWA,,10,2020-11-22 19:49:00+00,False,,Female,4,36000,ID_90M21S6P,ID_cg7rdqpo
,MC FRYS,,80,2022-04-04 15:05:00+00,False,,Female,4,36000,ID_90M21S6P,ID_zx6xgw7g
,SOTIK TOTAL,,570,2021-02-14 10:50:00+00,False,,Female,4,36000,ID_90M21S6P,ID_lh0butom
