Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category
tour_idv1wbxle6,UGANDA,25-44,With Other Friends/Relatives,5.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,Trade fair,Independent,No,No,No,No,No,No,No,4,0,Yes,Lower Cost
tour_idmmfcb2fv,UNITED STATES OF AMERICA,45-64,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,Higher Cost
tour_iddnwj3a9w,ITALY,25-44,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Yes,Normal Cost
tour_idqhzbes1d,SOUTH AFRICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,Highest Cost
tour_id4ztzw79i,INDIA,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,Others,Package Tour,Yes,Yes,No,No,No,No,No,14,7,Yes,Low Cost
tour_idoe76lscn,DENMARK,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,22,6,Yes,Higher Cost
tour_idlqkedr38,NEW ZEALAND,25-44,,1.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,5,Yes,Normal Cost
tour_id43mbk4rt,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,22.0,6.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,Higher Cost
tour_id91nraml2,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,2,Yes,Normal Cost
tour_id6r6625sw,UNITED KINGDOM,18-24,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,13,0,Yes,High Cost
tour_idyg4cqf1x,AUSTRALIA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,Higher Cost
tour_id4okfsqx1,ITALY,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,High Cost
tour_idqgfjrcsm,UGANDA,25-44,Alone,0.0,1.0,Meetings and Conference,Wildlife Tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,1,0,Yes,Normal Cost
tour_idzg7qw7gw,UGANDA,18-24,With Spouse,1.0,1.0,Visiting Friends and Relatives,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,25,0,Yes,Lower Cost
tour_id11zozsyw,SOUTH AFRICA,45-64,Alone,0.0,1.0,Business,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,5,0,Yes,Normal Cost
tour_id16uxhwsi,UNITED KINGDOM,45-64,With Children,2.0,3.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,4,Yes,Normal Cost
tour_id5lpe8go8,NETHERLANDS,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,6,0,Yes,High Cost
tour_idrrbb46yw,ZIMBABWE,45-64,Alone,0.0,1.0,Business,Wildlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,2,1,No,Normal Cost
tour_ida7gqbv66,NETHERLANDS,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,Normal Cost
tour_idcq0olegp,UNITED KINGDOM,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Normal Cost
tour_idciclg780,SOUTH AFRICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,8,2,Yes,Normal Cost
tour_id7tamak6e,UNITED STATES OF AMERICA,45-64,With Spouse and Children,3.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,4,0,Yes,Higher Cost
tour_id9apcrb81,AUSTRALIA,25-44,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,2,10,Yes,Normal Cost
tour_idqse8vogq,VIETNAM,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Lower Cost
tour_idz0ltmuxl,UNITED KINGDOM,45-64,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,Yes,Yes,No,Yes,No,No,No,16,15,No,High Cost
tour_idzlf2ml9j,FINLAND,25-44,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Yes,Low Cost
tour_id7bhe2xbq,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,3,4,Yes,Higher Cost
tour_id2dn2nudn,SWEDEN,25-44,With Spouse,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,7,0,Yes,High Cost
tour_idv1vrult4,ITALY,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,6,Yes,High Cost
tour_idkqz4dc7f,AUSTRALIA,25-44,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,7,3,Yes,High Cost
tour_idst9hdxgx,UAE,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,6,Yes,Normal Cost
tour_id28gwtmj9,GERMANY,25-44,With Other Friends/Relatives,0.0,2.0,Leisure and Holidays,Cultural Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,12,0,Yes,Normal Cost
tour_id1bh9ks2i,UNITED STATES OF AMERICA,18-24,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,No,Normal Cost
tour_idmenaeu29,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,Others,Independent,No,No,No,No,No,No,No,21,0,Yes,Normal Cost
tour_idi95ntbgq,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,16,0,Yes,Higher Cost
tour_idifnrper9,KENYA,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,No,Yes,No,No,No,No,0,7,Yes,High Cost
tour_idudlt4yv3,UNITED KINGDOM,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Independent,Yes,Yes,Yes,Yes,Yes,Yes,No,6,0,No,Higher Cost
tour_idu5v4fv5a,ZIMBABWE,18-24,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,1,0,Yes,Lower Cost
tour_id81ejkj2h,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,7,11,Yes,Normal Cost
tour_idgcx6jt7f,UGANDA,25-44,Alone,1.0,0.0,Other,Hunting Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,1,0,Yes,Lower Cost
tour_id8z3cee1y,KENYA,25-44,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Yes,Normal Cost
tour_id863taohf,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,3,7,Yes,Higher Cost
tour_idfskekit0,SERBIA,25-44,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,4,Yes,Lower Cost
tour_idlegdrj33,UGANDA,45-64,Alone,1.0,0.0,Meetings and Conference,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Low Cost
tour_idgn7kywk3,SPAIN,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,5,No,Normal Cost
tour_idnm8xwf0l,JAPAN,25-44,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,Others,Independent,No,No,No,No,No,No,No,16,0,Yes,High Cost
tour_idyhsw68y9,ZAMBIA,25-44,With Spouse and Children,2.0,3.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,Yes,High Cost
tour_idvl9wj4yp,ZAMBIA,25-44,Alone,0.0,1.0,Business,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,3,0,Yes,Low Cost
tour_id985npion,ZAMBIA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,No,Normal Cost
tour_id0g086xv5,UGANDA,25-44,Alone,0.0,1.0,Other,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,No,Lower Cost
tour_idsxtuvyk4,JAPAN,18-24,,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,3,0,Yes,Normal Cost
tour_idgrzdjsfg,INDIA,45-64,Alone,0.0,1.0,Business,Mountain Climbing,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,7,0,No,Normal Cost
tour_idwbyswrgv,SOUTH AFRICA,45-64,Alone,0.0,1.0,Business,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Low Cost
tour_id8mdgp62h,FRANCE,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Package Tour,No,No,No,Yes,No,No,No,7,0,Yes,Higher Cost
tour_idd67xcw83,GERMANY,45-64,With Spouse,1.0,2.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,6,Yes,Normal Cost
tour_idj9k5ccxb,UNITED KINGDOM,65+,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,Others,Independent,No,No,No,No,No,No,No,4,0,No,Lower Cost
tour_idf4hu2k1w,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,4,0,Yes,Higher Cost
tour_idz6jg29g7,ZAMBIA,25-44,Alone,0.0,1.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,No,Normal Cost
tour_id69sgi1b1,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,3.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,5,0,Yes,High Cost
tour_idrxq7tq6y,GERMANY,18-24,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,No,Normal Cost
tour_idr1s3ktm6,ZIMBABWE,25-44,Alone,0.0,1.0,Business,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Yes,Low Cost
tour_id0spxdnma,GERMANY,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,Yes,14,0,Yes,Higher Cost
tour_idxyz43v21,FRANCE,25-44,With Spouse,1.0,0.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,15,0,Yes,Normal Cost
tour_ido4ezxu9q,SOUTH AFRICA,45-64,With Other Friends/Relatives,2.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,No,Yes,No,16,0,No,Higher Cost
tour_ideggjlpf6,INDIA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,No,Normal Cost
tour_idpz7w7cxh,UNITED KINGDOM,25-44,With Children,1.0,2.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Low Cost
tour_idwam7j9tk,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,No,Lower Cost
tour_idk79x6tia,FRANCE,25-44,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,13,0,No,Normal Cost
tour_idwmj54o9x,SWEDEN,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,No,Yes,Yes,No,No,No,6,0,Yes,Normal Cost
tour_idlpgl3ddh,KENYA,45-64,Alone,1.0,0.0,Visiting Friends and Relatives,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,1,0,No,Lower Cost
tour_id17ais9uj,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,12,0,Yes,Higher Cost
tour_idnadyt6cr,SOUTH AFRICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,8,0,Yes,Higher Cost
tour_idf4z68avf,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,13,0,Yes,Higher Cost
tour_id82dlhhoi,ZAMBIA,18-24,Alone,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Yes,Lower Cost
tour_idtg94ugnq,INDIA,25-44,Alone,0.0,1.0,Business,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,19,0,No,Normal Cost
tour_idc6y8e5vn,SWEDEN,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,6,6,Yes,Highest Cost
tour_idxc7k4kjx,ITALY,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,7,Yes,Normal Cost
tour_idvlxirffa,CANADA,25-44,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,0,Yes,Higher Cost
tour_idvrpu4kf4,ITALY,45-64,With Other Friends/Relatives,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,8,Yes,Higher Cost
tour_id9ny6njxw,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,7,0,No,High Cost
tour_idn4wk115j,SWIZERLAND,25-44,With Other Friends/Relatives,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,8,4,Yes,Higher Cost
tour_id6oln90g1,OMAN,45-64,With Other Friends/Relatives,0.0,3.0,Visiting Friends and Relatives,Conference Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,6,0,Yes,High Cost
tour_id32wcvi1w,ISRAEL,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,0,7,No,Higher Cost
tour_id0bnf9xcp,ZIMBABWE,25-44,Alone,0.0,1.0,Business,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost
tour_idzbdpeiwg,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,0,8,No,Normal Cost
tour_ide5jjjty1,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,7,No,Normal Cost
tour_idjb1l2819,ITALY,65+,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,Higher Cost
tour_idr73mlu8y,CANADA,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,4,Yes,Higher Cost
tour_id45a4vach,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,No,Yes,No,No,9,0,Yes,Higher Cost
tour_idto5vqibs,NETHERLANDS,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,5,0,Yes,High Cost
tour_idfpmacami,GERMANY,45-64,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Yes,Low Cost
tour_idq0wq9qlc,SOUTH AFRICA,45-64,Alone,0.0,1.0,Business,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,No,No,No,7,0,No,Lower Cost
tour_id0igw6653,ITALY,25-44,With Children,3.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Yes,Higher Cost
tour_idzvx5t18y,AUSTRALIA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Yes,Higher Cost
tour_idxg39nlms,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,Higher Cost
tour_id92nkyond,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,Yes,10,3,Yes,High Cost
tour_idmll1l2ab,UNITED STATES OF AMERICA,25-44,Alone,1.0,0.0,Meetings and Conference,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,No,Normal Cost
tour_idgq5l09sn,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,0.0,2.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,12,0,Yes,Higher Cost
tour_idxjiruunq,SWEDEN,25-44,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,Others,Independent,No,No,No,No,No,No,No,12,12,Yes,High Cost
tour_idufy8h2y8,UNITED STATES OF AMERICA,45-64,With Children,1.0,1.0,Leisure and Holidays,Widlife Tourism,Others,Independent,No,No,No,No,No,No,No,22,0,Yes,High Cost
tour_idx2asduwx,UNITED KINGDOM,45-64,With Spouse and Children,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,5,3,Yes,Higher Cost
tour_id5u0heg58,CANADA,45-64,Alone,1.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,12,5,Yes,Higher Cost
tour_idzoa0pvpu,JAPAN,18-24,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,No,Normal Cost
tour_idw2ycwvzk,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,13,3,Yes,Higher Cost
tour_idq7nhsi6x,UNITED STATES OF AMERICA,18-24,Alone,0.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,8,0,Yes,Higher Cost
tour_idtsjqrmi3,RUSSIA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,12,0,Yes,Normal Cost
tour_idsq0ee872,ITALY,45-64,With Spouse and Children,2.0,1.0,Leisure and Holidays,Widlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,1,Yes,Higher Cost
tour_idrmfyy2c0,AUSTRALIA,25-44,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,Others,Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,0,Yes,High Cost
tour_idmlkrr82m,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,Yes,7,0,Yes,High Cost
tour_idwl2ud5xb,SPAIN,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,6,0,Yes,Normal Cost
tour_idbp9p0ri4,UNITED KINGDOM,25-44,,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,16,0,Yes,High Cost
tour_idf3ju9m6i,ISRAEL,25-44,With Spouse and Children,3.0,3.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,4,0,Yes,Higher Cost
tour_idd2y28z6k,ZAMBIA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Yes,Low Cost
tour_iduyl7mtnw,ZIMBABWE,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Yes,Low Cost
tour_idn3dylw9j,KENYA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Low Cost
tour_idmf4ghwps,FINLAND,25-44,,1.0,0.0,Business,Wildlife Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,7,0,Yes,Normal Cost
tour_id1t06opq5,NETHERLANDS,25-44,With Other Friends/Relatives,1.0,2.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,6,3,Yes,Higher Cost
tour_idllo8vaii,FRANCE,45-64,With Children,1.0,2.0,Leisure and Holidays,Business,"Friends, relatives",Package Tour,Yes,Yes,Yes,No,No,No,No,2,10,Yes,Higher Cost
tour_id0jc7pb7q,OMAN,25-44,,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,0,No,Lower Cost
tour_id6labshhs,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,10,4,Yes,Normal Cost
tour_idkzhbjyxf,GERMANY,25-44,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,10,0,Yes,Normal Cost
tour_idj4r4yhtn,FRANCE,18-24,With Children,2.0,0.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,7,Yes,Higher Cost
tour_idrf9ui82y,ZAMBIA,65+,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,Others,Independent,No,No,No,No,No,No,No,3,0,No,Low Cost
tour_idgjsncdt9,SPAIN,25-44,With Spouse and Children,2.0,2.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Yes,Higher Cost
tour_idtciorxb6,FINLAND,25-44,With Other Friends/Relatives,4.0,0.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,19,2,Yes,Normal Cost
tour_iddr7l6by0,FRANCE,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,1,4,Yes,High Cost
tour_id9zoxkobk,FRANCE,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,4,Yes,Higher Cost
tour_idvpksuf8q,ZIMBABWE,25-44,With Other Friends/Relatives,0.0,2.0,Business,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,1,0,Yes,Lower Cost
tour_id9k8rslaf,ITALY,25-44,,1.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,20,No,Normal Cost
tour_idsglv5x9k,FRANCE,18-24,Alone,0.0,1.0,Volunteering,Widlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,25,0,Yes,Normal Cost
tour_id0fdibr9c,NETHERLANDS,45-64,With Spouse,1.0,1.0,Visiting Friends and Relatives,Widlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,8,3,Yes,Higher Cost
tour_idwklw6lkf,SWEDEN,<18,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,9,0,Yes,Low Cost
